image_path,font,font_size,color
images/56232769-3c76-457c-be83-0fa1fdd27c57.jpg,Kodchasan-Regular,26,#DF3030
images/0b44f102-65c3-4c22-bbc3-391137af28a5.jpg,KhaosuayThin,22,#FF6666
images/3641a2fa-c3a0-4127-ba95-a9037b4415fe.jpg,Kodchasan-Regular,28,#0000FF
images/fd0c0bd7-bf2e-4753-8972-f5b0a70889e8.jpg,KhaosuayThin,20,#0000FF
images/0cd4bd29-d65f-431e-9719-c578f02eccc7.jpg,Athiti-Regular,26,#A020F0
images/714f2cd1-db73-4e4b-9475-b846c8793f09.jpg,FkBeautyRegular,26,#DF3030
images/26bcee9b-f537-4278-976c-09d4136b8acf.jpg,NotoSerifThai-Regular,28,#0000FF
images/501cc40f-670c-45a1-8273-54238fe0c39b.jpg,Prompt-Regular,22,#0000FF
images/89b5f501-8dd2-4ebf-8ef5-4d138e2b4b11.jpg,Kodchasan-Regular,28,#FF6666
images/3455b6cf-5bb4-47d5-9140-ff84c1a2204b.jpg,Kodchasan-Regular,18,#DF3030
images/2cb1d2e1-7876-40cf-9414-7c46b70e6c24.jpg,KhaosuayThin,18,#0000FF
images/a3cbdba4-7988-4d83-9f7b-3b5c454da73a.jpg,KhaosuayThin,22,#FF6666
images/8d636a78-6bba-47d1-bdf2-00503637a9f6.jpg,NotoSerifThai-Regular,22,#A020F0
images/02b81a0d-ac87-4a67-a4d5-861b4d0db9d4.jpg,NotoSerifThai-Regular,22,#26E953
images/fe789031-1ebb-4b5d-8432-278194df780b.jpg,Kodchasan-Regular,18,#0000FF
images/31034f66-85d4-4f47-a14f-79bb43918c1b.jpg,FkBeautyRegular,18,#FF6666
images/2ca3b23f-a02a-4045-8659-2d6eead0faa8.jpg,Athiti-Regular,24,#26E953
images/49191582-ba4c-427a-8b12-df148bf8eaf8.jpg,Kodchasan-Regular,24,#DF3030
images/71f14da0-6394-4b4e-91a7-5a7e9e3ba55c.jpg,NotoSerifThai-Regular,22,#0000FF
images/5afe48cc-b797-4c4e-8270-588257c9e4d8.jpg,Kodchasan-Regular,18,#FF6666
images/5ded2eca-c8ee-46f4-9f64-1f99931360ba.jpg,Kodchasan-Regular,22,#0000FF
images/cef52ba8-1a96-432e-aaa5-58780b8af5f8.jpg,KhaosuayThin,28,#DF3030
images/31d8a9bd-457f-4769-8582-6ac64ef3f0ed.jpg,Athiti-Regular,28,#FF6666
images/5623c447-79a1-4b34-8db2-81ed562ddde6.jpg,Kodchasan-Regular,18,#0000FF
images/74820516-43eb-48ca-b5d7-5858640521ad.jpg,FkBeautyRegular,28,#DF3030
images/ae051e9c-fb77-45ba-b52e-5f352ad4ee3f.jpg,NotoSerifThai-Regular,24,#A020F0
images/a446852c-7867-4776-babb-03b204638f38.jpg,Kodchasan-Regular,20,#A020F0
images/5ffbeaee-eeab-4b5c-a461-4c60e081df4a.jpg,Sarabun-Regular,28,#A020F0
images/e477ba0e-e9f7-4049-84b2-9a6764026a8c.jpg,NotoSerifThai-Regular,28,#0000FF
images/a4d93870-2298-4b1e-bc54-c34863acf60d.jpg,KhaosuayThin,28,#A020F0
images/dffd3b13-9877-4e63-91c5-cfd111cccac4.jpg,Prompt-Regular,18,#FF6666
images/033458f6-95ab-4574-a3f1-b2c0e777a041.jpg,Sarabun-Regular,18,#DF3030
images/8dbceea3-38c8-4b81-aef9-6b1399a2e528.jpg,NotoSerifThai-Regular,18,#FF6666
images/746075a5-32d6-4912-93a3-e3647d0b6bee.jpg,Sarabun-Regular,24,#A020F0
images/3d4fbbe9-3a09-4a48-a9b9-58913e60f4b6.jpg,Prompt-Regular,26,#26E953
images/e21b9797-1288-4b86-823f-9892f08d32e0.jpg,Sarabun-Regular,26,#DF3030
images/7e19fa60-13e8-493f-a83c-0bd48ebb85c1.jpg,KhaosuayThin,26,#26E953
images/40066112-aaf5-4d4b-9bc1-9ae2fbec9443.jpg,Athiti-Regular,24,#FF6666
images/bf068ce0-b808-4cd9-861b-9ed18218285f.jpg,Kodchasan-Regular,28,#0000FF
images/eb0ec08c-1661-4972-aa28-e064382b1764.jpg,Prompt-Regular,22,#0000FF
images/17f39ead-c98f-44bf-9731-a1bc25d60c30.jpg,Kodchasan-Regular,22,#A020F0
images/de88d2df-26fb-4f95-812e-20ff8d77b717.jpg,Prompt-Regular,20,#26E953
images/269b9db4-d119-4253-a799-526f24586cf0.jpg,Sarabun-Regular,26,#DF3030
images/e0597039-0513-4eff-b984-c09eb2cb9efc.jpg,Sarabun-Regular,26,#FF6666
images/c32f9a97-a361-4ee2-ab55-5d429f0068f5.jpg,Athiti-Regular,24,#A020F0
images/519816c4-7203-4b56-95c7-c12def9b8588.jpg,Prompt-Regular,20,#0000FF
images/64ea9a8c-8d29-4de2-beb1-5ff80a1f813e.jpg,Athiti-Regular,18,#0000FF
images/73de8a96-7c6f-446f-99e6-bb31d93990ab.jpg,Prompt-Regular,18,#A020F0
images/553d879b-f5f2-44c3-84d7-4fae6469321c.jpg,FkBeautyRegular,18,#A020F0
images/8ba00739-c03e-4cc0-bcd5-1d41f38738af.jpg,Prompt-Regular,28,#A020F0
images/cb6a1b18-a240-48a6-99f2-f59761b41905.jpg,NotoSerifThai-Regular,26,#0000FF
images/49875cdf-d107-4f66-8b44-dffe3f2c2dd9.jpg,KhaosuayThin,24,#A020F0
images/f854d684-683c-4a31-afda-66e32d929597.jpg,Kodchasan-Regular,26,#26E953
images/0c1a7fb7-7245-4f4a-bf8e-f662a6dc120a.jpg,Athiti-Regular,18,#26E953
images/e7a7d93c-081a-46d0-882d-bd4f8fc2f45f.jpg,FkBeautyRegular,18,#26E953
images/19452408-3f9a-4f88-b378-cdbbdf3c6986.jpg,KhaosuayThin,28,#26E953
images/cb03bb11-1457-47c9-8bb6-eace2602b497.jpg,Prompt-Regular,24,#FF6666
images/094ba1c0-2bfd-466a-bc6b-c0c7180d8076.jpg,FkBeautyRegular,20,#DF3030
images/b42a9b38-9178-43a4-b911-69264ba67bc0.jpg,FkBeautyRegular,28,#0000FF
images/357e99da-bb4e-48ec-affe-e69bd5b6bed9.jpg,KhaosuayThin,18,#DF3030
images/4f802870-1b46-4798-923e-94021a5681f2.jpg,NotoSerifThai-Regular,18,#FF6666
images/822fbd21-3aae-463d-baaf-4481cd607afd.jpg,Prompt-Regular,18,#DF3030
images/c2b8de5d-5148-4d98-8ca1-245484f4dfbd.jpg,FkBeautyRegular,28,#0000FF
images/33fee930-fe27-4813-94e1-255f8417b78a.jpg,Kodchasan-Regular,28,#A020F0
images/25a5f982-0b96-451f-bae4-4faf14bfdbad.jpg,Kodchasan-Regular,20,#FF6666
images/0483b69a-c708-41e1-8f46-ffba85d0d597.jpg,Athiti-Regular,22,#26E953
images/b49f5206-5585-424f-a818-467d9f06dc6d.jpg,Athiti-Regular,24,#0000FF
images/8233ac7a-53d0-4263-be09-f0954d5faec7.jpg,FkBeautyRegular,20,#26E953
images/56576c59-d667-4b4b-aff6-1700ff9084d1.jpg,Kodchasan-Regular,18,#FF6666
images/3a7fbc15-6477-4c6a-a965-60ef329350b3.jpg,NotoSerifThai-Regular,26,#0000FF
images/d9dd8423-2bd4-4ade-a6f8-a2ccbcba1c5d.jpg,FkBeautyRegular,22,#0000FF
images/5145f4ab-7cb8-4e2d-816a-85d930d9a6f3.jpg,FkBeautyRegular,28,#A020F0
images/7ef0ead2-0701-463c-98fc-8f154f8da83a.jpg,Athiti-Regular,18,#0000FF
images/ecc82544-a62e-4afe-a94b-c6828249bbf7.jpg,Kodchasan-Regular,24,#A020F0
images/7d6f6b81-ebad-44ff-a6a0-fe8d91daaca9.jpg,Sarabun-Regular,22,#DF3030
images/ade490a4-6706-42d9-8ba0-f21f9d6d94a3.jpg,Kodchasan-Regular,24,#0000FF
images/f9467732-84b5-44b8-9c90-72356b758e4b.jpg,KhaosuayThin,28,#DF3030
images/6707d98b-a7a9-4b4f-9972-0d92ff1a29d5.jpg,Athiti-Regular,26,#A020F0
images/b26baa81-45df-4b95-8a40-6e61d2e951a4.jpg,Kodchasan-Regular,26,#FF6666
images/a47c9a3b-a40f-46b0-92b0-6d6dd2a4e308.jpg,Athiti-Regular,22,#26E953
images/11db6b25-2a9c-4c09-8868-76f0758544c1.jpg,Prompt-Regular,22,#A020F0
images/5f1b43e6-4071-406f-adee-62e40588dcdc.jpg,Kodchasan-Regular,24,#DF3030
images/3f9e9511-0294-4294-a3d0-c67f60f9cef5.jpg,NotoSerifThai-Regular,28,#A020F0
images/179ed0a0-c13f-4910-a8b6-41bc3592c523.jpg,FkBeautyRegular,18,#0000FF
images/a3636d46-2097-4a32-9d47-be83b87a5942.jpg,Athiti-Regular,28,#0000FF
images/1bc50f36-c4fb-40d4-8e79-6169192997ff.jpg,Prompt-Regular,18,#A020F0
images/00565fdb-6fbe-4961-98a0-96c019ee0541.jpg,Prompt-Regular,24,#DF3030
images/82a68727-5b0c-42e6-8c43-6bec4e8c6ee0.jpg,Prompt-Regular,20,#FF6666
images/0fe8e79d-703f-4817-b475-5c8881bbb125.jpg,NotoSerifThai-Regular,20,#0000FF
images/6cbfabe4-4f9a-4820-85bb-2c1c89f03974.jpg,KhaosuayThin,22,#A020F0
images/7c9e6283-01ac-4911-b0e0-b582a543a45d.jpg,NotoSerifThai-Regular,18,#26E953
images/fa83f4e6-6dc1-40a0-950c-66f5ba23595b.jpg,KhaosuayThin,20,#FF6666
images/c1fa0252-ed9d-4249-a344-754831ec0c8b.jpg,Prompt-Regular,24,#26E953
images/9b4a888c-66c5-4fae-9697-c05b43775640.jpg,NotoSerifThai-Regular,26,#0000FF
images/ce8dc54e-2ef4-4c8c-85d2-4bb9a0e1ce1b.jpg,Athiti-Regular,22,#26E953
images/836167ac-96de-4cd6-8f38-c5e2e6b29f8e.jpg,FkBeautyRegular,28,#FF6666
images/daaa0972-1332-4187-b981-c22222624b68.jpg,Athiti-Regular,18,#0000FF
images/96cac077-82f2-41ad-ab5f-e76bb73fe269.jpg,Athiti-Regular,26,#0000FF
images/c5215141-78c6-46f6-ade7-c0362fb53d5a.jpg,Kodchasan-Regular,28,#0000FF
images/5825ba54-7773-4ca3-b778-fd8fab56d648.jpg,NotoSerifThai-Regular,18,#FF6666
images/e21fb219-7509-468f-be73-b90161ca0d73.jpg,FkBeautyRegular,28,#FF6666
images/17ab4408-3352-4082-99a1-07956054f1e2.jpg,NotoSerifThai-Regular,28,#DF3030
images/05ef12d3-a1b9-4849-9125-1a0e216cec33.jpg,Kodchasan-Regular,22,#FF6666
images/80f4b818-f3eb-4e36-8f96-d1a1eb41d369.jpg,Athiti-Regular,24,#0000FF
images/cac893b4-64a3-4143-a539-a12f313629e9.jpg,Kodchasan-Regular,28,#A020F0
images/474fc68d-0252-4a9b-b085-e46f14136091.jpg,Kodchasan-Regular,24,#26E953
images/0955db32-789b-4148-b1ee-a88c1c42c265.jpg,KhaosuayThin,28,#FF6666
images/d6b6c3e8-4fee-47e2-8b81-cbbf61ad213f.jpg,Athiti-Regular,28,#26E953
images/d3b9f36d-2fc4-4cb1-ab88-68902ae08843.jpg,Kodchasan-Regular,18,#DF3030
images/9143d0a0-9f72-409b-b334-56f33e97f5be.jpg,Athiti-Regular,20,#0000FF
images/37590b88-709c-4046-b4a9-b4b28bfab80d.jpg,Kodchasan-Regular,20,#DF3030
images/979e5ce1-aa89-412f-a736-d239539d4063.jpg,Prompt-Regular,20,#DF3030
images/7c5506cc-f3b8-4fa4-90ce-91222910baa3.jpg,Prompt-Regular,20,#26E953
images/93e0ed65-3fc5-4e0a-81de-bb05aef0aee2.jpg,NotoSerifThai-Regular,26,#0000FF
images/42367d8c-587c-43b7-b5e4-8184340cba49.jpg,Kodchasan-Regular,22,#0000FF
images/85780933-f937-47cd-9359-78a7ef8b8863.jpg,Sarabun-Regular,18,#DF3030
images/011cbe1b-81b8-493d-a89d-cab76ec57d73.jpg,FkBeautyRegular,24,#FF6666
images/e1072e98-e177-4eab-8fb6-fefd8f960665.jpg,FkBeautyRegular,22,#A020F0
images/cdfefdd3-fa43-473e-b1f2-45c499985ee2.jpg,Kodchasan-Regular,24,#DF3030
images/c3bdd9e1-fc04-4421-a09a-82075f9c01b0.jpg,FkBeautyRegular,24,#DF3030
images/9c420cbb-53cb-4762-bc72-239eddfd72e0.jpg,Prompt-Regular,22,#A020F0
images/36508058-37c9-43ea-a835-6999e6001736.jpg,Prompt-Regular,28,#26E953
images/57de9296-d972-44b4-b323-7ded2b25a51d.jpg,Sarabun-Regular,20,#26E953
images/ddfa2d79-862a-46fd-b332-c6965ba735fd.jpg,FkBeautyRegular,20,#26E953
images/54692fc4-cb4b-4b8f-b0a5-1059f677cb72.jpg,Athiti-Regular,26,#FF6666
images/abfa9f66-3780-4b47-b146-ae16a8677688.jpg,Athiti-Regular,24,#0000FF
images/a4430413-f839-4b60-881d-44fe36f7e4d4.jpg,FkBeautyRegular,24,#DF3030
images/3b156943-12e2-47f2-8dfe-fcf688185905.jpg,NotoSerifThai-Regular,28,#0000FF
images/af694314-d676-4ad0-b4ba-c571a4e8a8ff.jpg,Prompt-Regular,26,#26E953
images/02119c06-9fb2-4a64-817e-20b8bdd41708.jpg,Prompt-Regular,22,#A020F0
images/19ab5cf3-0c25-49d8-96cc-5da1b583dbb0.jpg,FkBeautyRegular,20,#A020F0
images/f0059865-611b-4100-9fe7-c8db94bd4c78.jpg,Prompt-Regular,20,#FF6666
images/d59501a5-1a04-4941-bc39-3fd772d54503.jpg,Kodchasan-Regular,22,#DF3030
images/f901e7b7-d47d-4be4-9cca-cc276c7ed15f.jpg,Sarabun-Regular,22,#FF6666
images/2465dbf4-a577-4118-866f-0019b23d9a44.jpg,KhaosuayThin,24,#DF3030
images/883b2636-f346-4b84-89c4-404f85d9bedd.jpg,FkBeautyRegular,22,#26E953
images/60431b08-8d5a-4512-83f0-dae6bdf0d70f.jpg,FkBeautyRegular,18,#DF3030
images/bdff38d4-8ef5-47b6-9f1d-4e9fcd809480.jpg,Sarabun-Regular,18,#0000FF
images/80157980-a2af-4c1b-8843-cc6d4272b303.jpg,Prompt-Regular,28,#FF6666
images/0e65f304-254b-4823-9220-b94b6a745b61.jpg,Sarabun-Regular,22,#0000FF
images/0470cb11-cb72-4221-88bc-a9d52e2a9c48.jpg,Athiti-Regular,18,#A020F0
images/d45c51b0-4191-4737-afa0-69ee0c755e32.jpg,Kodchasan-Regular,20,#DF3030
images/440d7fdc-6bc9-4fe3-9135-4e97c1646591.jpg,FkBeautyRegular,22,#FF6666
images/7d5230ae-bcd4-47b6-a4a6-b7e4bdb27533.jpg,FkBeautyRegular,18,#FF6666
images/8fc9ef7b-3c8c-4016-bf2d-11931f3ddd06.jpg,NotoSerifThai-Regular,28,#A020F0
images/3af844ea-c02a-428f-af6a-d93beba08a45.jpg,Kodchasan-Regular,28,#DF3030
images/ac51f74d-833e-48a8-8db3-ff6301f374cb.jpg,FkBeautyRegular,18,#FF6666
images/e695a7ef-9af4-4d51-9c4a-f55a8c68e07d.jpg,Sarabun-Regular,26,#DF3030
images/f2430c03-4a0b-40d8-9a65-5008f19701d5.jpg,KhaosuayThin,24,#FF6666
images/b66862ec-aa78-4d63-8737-d010949c0222.jpg,Athiti-Regular,22,#A020F0
images/4fb15ec0-6f91-4495-886a-395802203d78.jpg,Athiti-Regular,28,#A020F0
images/4e7f84ed-dbeb-4327-8a95-fe9010cc9d60.jpg,FkBeautyRegular,22,#FF6666
images/ca11d1d9-72ec-4608-9703-eccc49924c33.jpg,NotoSerifThai-Regular,24,#26E953
images/d152d249-d10b-4d7e-87a2-2459a133a54b.jpg,Sarabun-Regular,26,#FF6666
images/aa645b72-cca9-4a76-86c8-56143d4d249a.jpg,FkBeautyRegular,20,#26E953
images/df8487a6-83e3-42bc-9fa6-2354dee752b2.jpg,Sarabun-Regular,18,#A020F0
images/5abe0464-9651-4fec-87c2-9fecdf75be9b.jpg,Prompt-Regular,28,#DF3030
images/dfe526fe-cb83-4df2-b2f2-2fbdab78405c.jpg,Sarabun-Regular,20,#FF6666
images/3133e2dd-4d3a-4f80-bff6-02e3042109b0.jpg,Kodchasan-Regular,28,#DF3030
images/6a45f65b-ff45-44dd-ae05-990f5f711613.jpg,NotoSerifThai-Regular,20,#26E953
images/4605e25b-1229-450d-8d39-6334e56690d9.jpg,FkBeautyRegular,28,#0000FF
images/12d51ccb-b455-4b23-a011-35879a242167.jpg,NotoSerifThai-Regular,24,#DF3030
images/adea25f8-9d57-4e96-9eba-21f10d3469ff.jpg,Sarabun-Regular,22,#FF6666
images/18dbcbdc-2e11-4507-836c-e7f90b9b40ed.jpg,Kodchasan-Regular,20,#26E953
images/cf6928de-4358-4839-bb87-baf7ba4201a6.jpg,Prompt-Regular,26,#0000FF
images/0bbf6cc5-45cb-49d0-87f0-1d16177ce53c.jpg,Kodchasan-Regular,28,#A020F0
images/e9d03d81-a007-4efa-bdf9-eaa69cec4d64.jpg,Athiti-Regular,26,#A020F0
images/69d95c2e-bb5a-484a-a575-d1f5a2c3f738.jpg,Kodchasan-Regular,22,#DF3030
images/fd8da0bc-974a-4ba0-b97b-339ad1d60125.jpg,Kodchasan-Regular,22,#A020F0
images/a192735a-8a98-4b51-9f5c-49eb58d09ca6.jpg,Kodchasan-Regular,26,#FF6666
images/089234d1-cefc-4ab9-83ee-d74508c46e2c.jpg,KhaosuayThin,28,#DF3030
images/c149f4eb-ef69-40e7-a503-6e2ac178d2cf.jpg,Athiti-Regular,20,#DF3030
images/99836050-c7b2-4390-9288-27f837a42a48.jpg,NotoSerifThai-Regular,18,#A020F0
images/97fb4306-855f-473d-83a4-0e1b1f40ea65.jpg,NotoSerifThai-Regular,20,#DF3030
images/2d5c97fe-c202-4386-a450-5e783940258e.jpg,Athiti-Regular,20,#A020F0
images/84bc64ca-2b93-4ab1-b44c-fc24dca96db5.jpg,FkBeautyRegular,18,#DF3030
images/52c956ab-0ded-4abd-a025-790603d3ea9a.jpg,FkBeautyRegular,28,#26E953
images/a54a5eb1-250d-4c28-a16e-38bf5dad5d44.jpg,NotoSerifThai-Regular,26,#0000FF
images/ed523e9d-c154-4ff7-b4d7-b07c8e947366.jpg,KhaosuayThin,28,#26E953
images/aa11291b-17fe-434e-8144-9f8d202ce072.jpg,KhaosuayThin,26,#26E953
images/52a8d2be-6109-4564-8d35-419b5a81e4c9.jpg,Prompt-Regular,26,#26E953
images/102471eb-6f29-43f4-a880-1db1fb2652a9.jpg,KhaosuayThin,24,#0000FF
images/920969ad-9115-44c6-a52a-6504d9eeb438.jpg,Sarabun-Regular,24,#DF3030
images/720bd8d2-b20a-4721-8642-5cb750876404.jpg,Prompt-Regular,28,#0000FF
images/9cdd91f3-d821-48e5-aee6-a1b3ed8b5cff.jpg,Sarabun-Regular,18,#0000FF
images/db572250-f010-47a3-8027-874b0ce4d9b5.jpg,Prompt-Regular,26,#A020F0
images/b242ecbe-130f-4232-aff1-23f6101db315.jpg,Athiti-Regular,20,#FF6666
images/8bd3779c-fbf3-4a23-9a09-1aa6679034ee.jpg,Sarabun-Regular,22,#26E953
images/1ce5dd3a-43b4-4c8e-aff5-94f51e07ff64.jpg,FkBeautyRegular,18,#FF6666
images/5df8913a-1e54-46c4-9654-785fdea023bf.jpg,FkBeautyRegular,22,#A020F0
images/75ec13f2-3d64-4f5d-a099-c273b65b8ccd.jpg,Sarabun-Regular,20,#0000FF
images/a83f3afb-a65a-4009-88e4-21520c04f5c0.jpg,KhaosuayThin,28,#A020F0
images/76c013e4-a328-4c71-b120-adbd32871c4f.jpg,NotoSerifThai-Regular,24,#0000FF
images/390d5048-4e48-47a9-894a-77bd48e419cb.jpg,Sarabun-Regular,28,#A020F0
images/60dabf36-68b0-441e-8224-d9bd246de2f3.jpg,Prompt-Regular,28,#FF6666
images/12ff42a0-c6e1-4483-96e9-2a0e205f8e9e.jpg,Athiti-Regular,22,#26E953
images/17e7e876-50be-45c8-a964-5b585506a737.jpg,Prompt-Regular,28,#FF6666
images/b8e4f926-d840-4a98-a8db-a69f790b9879.jpg,Sarabun-Regular,22,#26E953
images/b8e7615b-3cfe-4c0b-95c5-87a089cff97f.jpg,NotoSerifThai-Regular,26,#FF6666
images/4245710b-c3b1-4c7b-b50d-175bebd03b6e.jpg,FkBeautyRegular,24,#26E953
images/a2f67c35-2198-47d5-be23-2cd683275d4f.jpg,NotoSerifThai-Regular,18,#FF6666
images/c476f41a-e8c0-41c6-9cac-2e29a81f40d3.jpg,Athiti-Regular,28,#FF6666
images/fd475e44-44a0-4e37-8b88-6c4b60ff7bcd.jpg,Prompt-Regular,20,#0000FF
images/1ecb44ee-a32b-4c46-87f4-0fa10ebff701.jpg,FkBeautyRegular,26,#DF3030
images/37a9f26f-bfe4-41cc-9fcb-f429dd9e48e8.jpg,Sarabun-Regular,22,#DF3030
images/f6e8b580-1e5d-419a-abe6-bb16dd1feb60.jpg,FkBeautyRegular,26,#DF3030
images/406e8beb-5197-4d28-b224-cd7d45794db9.jpg,FkBeautyRegular,26,#26E953
images/c02ccd25-bf4c-4506-a241-d13f073b6c0e.jpg,Athiti-Regular,20,#FF6666
images/39afcef8-4a97-46bc-8682-c617b85c28db.jpg,KhaosuayThin,18,#26E953
images/8e392785-f334-4b8a-b374-c270a57f5f27.jpg,Athiti-Regular,22,#0000FF
images/a016ad2f-0fc3-4d93-82f7-6b5fbd62587d.jpg,FkBeautyRegular,24,#FF6666
images/be2099b4-5959-44c5-839b-25881b3bc295.jpg,Prompt-Regular,28,#DF3030
images/568336ca-849e-45ad-8a30-f71502a943f1.jpg,KhaosuayThin,24,#FF6666
images/0584177e-e7ac-4cae-a8e2-0c3235456683.jpg,Kodchasan-Regular,22,#A020F0
images/62005584-21af-4315-acfa-52c6cb580fb9.jpg,Sarabun-Regular,28,#A020F0
images/24d61a33-5dd9-4a5d-9bed-cbc5c6b6c2fc.jpg,FkBeautyRegular,18,#DF3030
images/c7ce7dbc-3592-44b7-be54-5573ed13bbb0.jpg,Sarabun-Regular,20,#DF3030
images/f6403047-93ab-41a0-b4f7-8a048db1e7a8.jpg,Prompt-Regular,28,#DF3030
images/ed6feb1d-6fea-4709-89c7-453758d53ecb.jpg,NotoSerifThai-Regular,20,#A020F0
images/446c4193-4295-4ef8-81c1-4d3112540fb0.jpg,Kodchasan-Regular,26,#0000FF
images/6ba014fe-8284-464c-a9d0-7046ddddcf04.jpg,NotoSerifThai-Regular,24,#0000FF
images/98a54c03-2b62-4e64-9d78-f4c3ec6f8b49.jpg,Athiti-Regular,18,#DF3030
images/4aa77371-e0fa-4fd2-a37a-cc29b65527da.jpg,Sarabun-Regular,20,#FF6666
images/4b72ed15-6a47-4140-9830-aad3ecba4c04.jpg,NotoSerifThai-Regular,18,#26E953
images/4008b56c-32ea-4d94-af56-872576294035.jpg,Sarabun-Regular,20,#FF6666
images/9d4ee615-4e9d-4a36-ae1a-ae281c2c1a94.jpg,Athiti-Regular,24,#26E953
images/64961fed-7763-4b64-bddf-1220bf37a953.jpg,Sarabun-Regular,22,#A020F0
images/93af668d-622c-4411-9287-acafe9a4e5d9.jpg,Prompt-Regular,28,#A020F0
images/bebdfffb-4691-4f7d-83e6-82ec7c4ea522.jpg,Prompt-Regular,28,#A020F0
images/6450eaea-0064-43b5-bb2b-a0453815a151.jpg,Athiti-Regular,24,#26E953
images/b7049ee9-7d3f-4401-8d8d-8d40190b2730.jpg,Kodchasan-Regular,22,#26E953
images/1a867f0a-5d56-430c-8de3-1da938f0ccd2.jpg,FkBeautyRegular,18,#A020F0
images/f35ea7e7-a16d-4f6c-9c27-7986548c0e27.jpg,NotoSerifThai-Regular,18,#FF6666
images/eb03ed51-5d01-43b2-b497-504a523caa27.jpg,NotoSerifThai-Regular,22,#0000FF
images/bac70850-b93d-4291-998d-6914f8a8bd64.jpg,NotoSerifThai-Regular,24,#A020F0
images/fc138be2-8ec5-407d-931c-04d9a9aeac26.jpg,KhaosuayThin,26,#DF3030
images/493f74b9-edc2-404d-851a-0863e8e4a24b.jpg,Sarabun-Regular,20,#FF6666
images/41782b9a-2c45-4753-8c83-65a5852a8028.jpg,Sarabun-Regular,18,#FF6666
images/b2085c42-c450-4232-809b-1b3b35b4db89.jpg,FkBeautyRegular,18,#26E953
images/5c93ec18-b04a-4363-80df-ff6bb4d55d2c.jpg,KhaosuayThin,26,#DF3030
images/bc7ba19b-3826-4718-8f74-255ce286f21b.jpg,FkBeautyRegular,22,#A020F0
images/fe20c619-825a-4514-af30-4921f78d23ac.jpg,Athiti-Regular,28,#A020F0
images/55317f49-adf8-448d-acb9-5485c5f2610b.jpg,Athiti-Regular,20,#A020F0
images/d4f14252-075e-4146-ba10-8935f7e10191.jpg,Athiti-Regular,18,#FF6666
images/7409138d-5518-416d-8c16-c15f2734108e.jpg,Sarabun-Regular,20,#FF6666
images/a459bcaf-8e63-4795-9fd5-88eeced57d6a.jpg,Sarabun-Regular,20,#A020F0
images/c882887b-f480-4542-86f2-8e7e94a78e3a.jpg,NotoSerifThai-Regular,20,#DF3030
images/125b213f-b1b9-4403-b93d-183b0a3deede.jpg,NotoSerifThai-Regular,18,#26E953
images/90f6de5d-8057-49e9-ad42-6d01a8be533a.jpg,Prompt-Regular,22,#DF3030
images/8d302e42-a0f9-4f65-8ec2-78a7399fb608.jpg,KhaosuayThin,28,#A020F0
images/c8990439-dfc9-4298-be47-2e8abcfdd648.jpg,Athiti-Regular,20,#FF6666
images/a7d3c15c-5aac-4f45-87df-a7267b9ffdf6.jpg,Athiti-Regular,22,#26E953
images/d5132d93-6d08-49e9-a140-31321be22864.jpg,Kodchasan-Regular,28,#FF6666
images/fabe3171-c06a-4866-9c01-72b1050b6acb.jpg,NotoSerifThai-Regular,18,#26E953
images/ffb5155b-5808-4aa5-b0b6-53a8ce7a48f3.jpg,Prompt-Regular,22,#DF3030
images/65f883ad-7a1f-481f-b734-4f99ae1aca3d.jpg,Kodchasan-Regular,24,#A020F0
images/bb5568fc-dafa-4cbd-b589-c03072fa251e.jpg,KhaosuayThin,20,#26E953
images/5be27362-3793-4fd0-afb7-78def2d28a57.jpg,KhaosuayThin,24,#0000FF
images/86470bf1-951b-4278-9841-55780700c8fc.jpg,Athiti-Regular,18,#0000FF
images/6afaf2e2-9b63-44af-8b7a-7f82e58e18b1.jpg,Sarabun-Regular,20,#FF6666
images/7284874b-cd15-41cc-9156-331aa8c91777.jpg,Sarabun-Regular,18,#A020F0
images/5299c2cf-90db-4bd5-878d-1eeb2fce6c76.jpg,Kodchasan-Regular,20,#DF3030
images/9b116749-3595-40d6-b592-e78a8d534295.jpg,NotoSerifThai-Regular,22,#0000FF
images/198d8fd7-050b-4a2d-bcd0-e5db3e292168.jpg,Prompt-Regular,28,#26E953
images/7ac645ed-a730-4ce6-9485-60bd12f89eb1.jpg,FkBeautyRegular,22,#FF6666
images/f6853058-fa72-494b-9b71-2c44ee779afa.jpg,Athiti-Regular,28,#A020F0
images/64ae6955-b12a-4cb2-8707-18eac5736e8d.jpg,Sarabun-Regular,20,#DF3030
images/7abb74bf-aada-495c-a524-5cc116920ecf.jpg,NotoSerifThai-Regular,26,#DF3030
images/14e3d459-05e4-4c44-934c-a9d5fdae3599.jpg,Sarabun-Regular,20,#0000FF
images/5ee0837a-a5f3-4786-913d-02be4da0242e.jpg,Sarabun-Regular,18,#A020F0
images/190f1be9-2143-47a9-9cec-f43bcfa44873.jpg,KhaosuayThin,22,#26E953
images/ac8c4128-15fd-4c53-8563-165884037619.jpg,Kodchasan-Regular,22,#FF6666
images/fd92448a-a17a-42a7-a54a-89d75f1dbac7.jpg,Prompt-Regular,22,#0000FF
images/f3afeb59-1537-4fe2-8b4c-1dd68db899e1.jpg,FkBeautyRegular,18,#0000FF
